Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL
53505,Kogan,LC-22A41(DVB-T+DVD),"Australia,New Zealand",China,54.683,1277.7646,LCD,0.68,0.0,0.0,48.6,4.0,4.069,182.0,Approved,2015-11-08,,Single product class,Unavailable,1.0,,
53505,Kogan,LC-22A40(DVB-T),"Australia,New Zealand",China,54.683,1277.7646,LCD,0.68,0.0,0.0,48.6,4.0,4.069,182.0,Approved,2015-11-08,,Single product class,Unavailable,1.0,,
53505,Kogan,LC-22A40(DVB-T+DVD),"Australia,New Zealand",China,54.683,1277.7646,LCD,0.68,0.0,0.0,48.6,4.0,4.069,182.0,Approved,2015-11-08,,Single product class,Unavailable,1.0,,
53505,Kogan,LC-22A51(DVB-T),"Australia,New Zealand",China,54.683,1277.7646,LCD,0.68,0.0,0.0,48.6,4.0,4.069,182.0,Approved,2015-11-08,,Single product class,Unavailable,1.0,,
68362,SONIQ,P51E12A-AU,"Australia,New Zealand,Other",China,128.808,7058.7475,Plasma,0.53,0.0,0.0,177.8,4.0,4.47546018273,652.0,Approved,2017-09-25,,Single product class,Unavailable,1.0,,
54318,Kogan,KGN1080P40VDA,Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40A50(DVB-T ),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40A50(DVB-T CI),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40A50(DVB-T+DVD),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40A31(DVB-T+DVD),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40A31(DVB-T ),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40A50(DVB-T+DVD),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40XXXXX(DVB-T+DVD),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
54318,Kogan,LC-40XXXXX(DVB-T)(Where X would be any Arabian numeral or LCtter or blank),Australia,China,101.607,4411.1736,LCD,0.518,0.0,0.0,182.2,2.0,2.496,668.0,Approved,2015-12-02,,Single product class,Unavailable,1.0,,
67667,KOGAN,KALED42XXXZA,"Australia,New Zealand,Other",China,106.731,4867.573824,LCD (LED),0.35,0.0,0.0,68.62,6.0,6.8083168058,278.0,Approved,2017-08-28,,Single product class,Unavailable,3.5,,
64777,KOGAN,KALED42XXXZA,"Australia,Fiji,New Zealand,Other",China,106.729,4867.7366,LCD (LED),0.19,0.0,0.0,103.2,5.0,5.00214804945,416.0,Approved,2017-04-18,,Single product class,Unavailable,2.0,,
68273,LG,37LT650H-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",92.719,3673.6226,LCD (LED),0.39,0.0,0.0,47.42,7.0,7.20239497972,200.0,Approved,2017-10-15,,Single product class,Available,4.0,,
64106,WINTAL,13LED12HD,Australia,"Australia,China",33.661,484.11,LCD (LED),0.42,0.0,0.0,14.74,6.0,6.97234531265,57.0,Approved,2017-03-20,,Single product class,Unavailable,3.5,,http://www.wintal.com.au
68124,PHILIPS,47HFL5007D/10,"Australia,Fiji,New Zealand,Other","China,Hungary,Poland,Belgium",119.021,6006.57,LCD (LED),,,,60.5,8.0,8.65050311352,222.0,Approved,2017-11-01,,Single product class,Unavailable,5.5,http://www.tpvision.com/,http://www.philips.com/
75859,Changhong,LED40C2700,Australia,China,101.609,4411.6164,LCD (LED),0.25,0.0,0.0,51.79,8.0,8.43351748633,192.0,Approved,2018-10-03,,Single product class,Available,5.0,http://www.changhong.com.au/,http://www.changhong.com.au/
76395,SONIQ,E48W13A-NZ,"Australia,New Zealand",China,120.94,6249.7589,LCD (LED),0.53,0.0,0.0,90.46,,,342.0,Approved,2018-11-12,,Single product class,Available,3.5,,http://www.soniqav.com
76395,SONIQ,E48W13A-AU,"Australia,New Zealand",China,120.94,6249.7589,LCD (LED),0.53,0.0,0.0,90.46,,,342.0,Approved,2018-11-12,,Single product class,Available,3.5,,http://www.soniqav.com
76787,Viano,LEDTV15DVD,"Australia,New Zealand",China,39.444,663.92,LCD (LED),0.32,0.0,0.0,8.6,,,34.0,Approved,2018-11-05,,Single product class,Unavailable,6.0,http://www.iviano.com/,http://www.iviano.com/
76788,Skyworth,32E36,Australia,China,80.043,2737.0771,LCD (LED),0.45,0.0,0.0,39.06,,,145.0,Approved,2018-10-30,,Single product class,Unavailable,4.5,,http://www.skyworth1988.com.au/
76112,Blaupunkt,BP2820HDV,Australia,China,69.866,2096.100006,LCD (LED),0.24,,14.0,22.8,,,85.0,Approved,2018-11-11,,Single product class,Unavailable,6.0,,http://www.blaupunkt-australia.com.au/
45849,SHARP,LC-40LB700X,Australia,Malaysia,99.811,4307.7,LCD (LED),0.28,0.5,16.3,76.7,6.0,6.267,285.0,Approved,2014-09-30,,Single product class,Unavailable,3.0,,
45737,SHARP,LC-40LE700X,Australia,Malaysia,0.0,0.0,LCD (LED),0.2,0.5,16.4,76.0,6.0,6.314,282.0,Approved,2014-10-09,,Single product class,Unavailable,1.0,,
66921,SHARP,LC-60LE640X,"Australia,Fiji,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.18,25.83,0.5,99.24,8.0,8.45235412556,368.0,Approved,2017-08-23,,Single product class,Unavailable,5.0,,
66392,SHARP,LC-80LE940X,"Australia,Fiji,New Zealand",Malaysia,203.186,17639.16,LCD (LED),0.3,36.0,0.5,158.8,8.0,8.79346693702,588.0,Approved,2017-07-15,,Single product class,Unavailable,5.5,,
66388,SHARP,LC-52LE840X,"Australia,Fiji,New Zealand",Malaysia,132.174,7464.96,LCD (LED),0.3,36.0,0.5,78.8,8.0,8.24306186144,296.0,Approved,2017-07-15,,Single product class,Unavailable,5.0,,
66387,SHARP,LC-46LE840X,"Australia,Fiji,New Zealand",Malaysia,116.818,5833.14,LCD (LED),0.3,36.0,0.5,67.1,7.0,7.92963602215,254.0,Approved,2017-07-15,,Single product class,Unavailable,4.5,,
74620,GVA,GVALED32D,"Australia,New Zealand",China,80.039,2736.7112736,LCD (LED),0.369,0.0,0.0,39.2,,,145.0,Approved,2018-09-10,,Single product class,Available,4.5,,
60437,SHARP,LC-60LE835X,"Australia,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.12,0.5,17.7,99.6,8.0,8.452,368.0,Approved,2016-08-29,,Single product class,Unavailable,5.0,,
60436,SHARP,LC-52LE835X,"Australia,New Zealand",Malaysia,132.174,7464.96,LCD (LED),0.11,0.5,17.03,83.1,8.0,8.08,307.0,Approved,2016-08-29,,Single product class,Unavailable,5.0,,
60434,SHARP,LC-40LE835X,"Australia,New Zealand",Malaysia,101.612,4412.0592,LCD (LED),0.12,0.5,14.46,64.21,7.0,7.122,238.0,Approved,2016-08-29,,Single product class,Unavailable,4.0,,
75185,TCL,L50E3020FS,Australia,China,125.638,6745.2,LCD (LED),0.255,0.0,0.0,50.0,7.0,7.01172383842,210.0,Approved,2018-09-11,,Single product class,Available,6.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
59769,SHARP,LC-32LE430X,"Australia,New Zealand",China,80.19,2747.07,LCD,0.32,0.04,11.809,39.0,7.0,7.577,145.0,Approved,2016-08-03,,Single product class,Unavailable,4.5,,
59247,SHARP,LC-24LE430X,"Australia,New Zealand",China,59.785,1534.0,LCD,0.359,0.0,0.0,24.37,7.0,7.721,91.0,Approved,2016-07-18,,Single product class,Unavailable,4.5,,
59243,SHARP,LC-32LE430X,"Australia,New Zealand",China,79.793,2724.4,LCD,0.294,0.0,0.0,44.52,6.0,6.995,164.0,Approved,2016-07-18,,Single product class,Unavailable,3.5,,
58997,SHARP,LC-60LE630X,"Australia,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.4,0.5,29.4,134.2,7.0,7.097,498.0,Approved,2016-07-18,,Single product class,Unavailable,4.0,,
58996,SHARP,LC-46LE530X,"Australia,New Zealand",Malaysia,116.906,5838.87,LCD (LED),0.3,0.5,22.7,88.1,6.0,6.788,328.0,Approved,2016-07-18,,Single product class,Unavailable,3.5,,
58722,SHARP,LC-32M400X,"Australia,New Zealand",Malaysia,80.043,2737.0771,LCD,0.8,0.5,13.7,78.2,4.0,4.396,294.0,Approved,2016-06-21,,Single product class,Unavailable,1.0,,
58589,SHARP,LC-40M500X,"Australia,New Zealand",Malaysia,101.612,4412.0592,LCD,0.5,0.5,17.7,126.0,4.0,4.111,466.0,Approved,2016-06-21,,Single product class,Unavailable,1.0,,
56323,SHARP,LC-52LE830X,"Australia,New Zealand",Malaysia,131.609,7360.0,LCD (LED),0.3,0.5,22.0,102.1,7.0,7.077,379.0,Approved,2016-03-15,,Single product class,Unavailable,4.0,,
56321,SHARP,LC-46LE830X,"Australia,New Zealand",Malaysia,116.799,5829.068,LCD (LED),0.3,0.5,22.0,89.1,6.0,6.74,331.0,Approved,2016-03-15,,Single product class,Unavailable,3.5,,
56320,SHARP,LC-40LE830X,"Australia,New Zealand",Malaysia,101.607,4411.1736,LCD (LED),0.3,0.5,22.0,75.6,6.0,6.361,282.0,Approved,2016-03-15,,Single product class,Unavailable,3.0,,
54825,SHARP,LC--19LE520X-BK,"Australia,New Zealand",Malaysia,47.013,944.1792,LCD,0.4,0.5,10.6,21.4,6.0,6.759,83.0,Approved,2015-12-21,,Single product class,Unavailable,3.5,,
54823,SHARP,LC--22LE520X-BK,"Australia,New Zealand",Malaysia,55.327,1339.246,LCD,0.45,0.5,14.6,26.3,6.0,6.845,101.0,Approved,2015-12-21,,Single product class,Unavailable,3.5,,
53310,SHARP,LC-40L650X,"Australia,New Zealand",Malaysia,101.549,4407.3,LCD,0.6,0.5,22.8,138.9,3.5,3.659,515.0,Approved,2015-09-30,,Single product class,Unavailable,1.0,,
53309,SHARP,LC-40L550X,"Australia,New Zealand",Malaysia,101.549,4407.3,LCD,0.6,0.5,22.5,138.8,3.5,3.667,514.0,Approved,2015-09-09,,Single product class,Unavailable,1.0,,
53118,SHARP,LC-60LE925X,"Australia,New Zealand",Malaysia,152.127,9904.9524,LCD (LED),0.3,0.5,33.0,153.1,6.0,6.502,567.0,Approved,2015-09-09,,Single product class,Unavailable,3.5,,
52238,SHARP,LC-32L450X,"Australia,New Zealand",Malaysia,79.967,2732.24,LCD,0.7,0.5,18.9,91.2,3.5,3.738,340.0,Approved,2015-08-29,,Single product class,Unavailable,1.0,,
51546,SHARP,LC-52LE820X,"Australia,New Zealand",Malaysia,132.174,7464.96,LCD (LED),0.3,0.5,16.0,89.2,7.0,7.756,330.0,Approved,2015-06-27,,Single product class,Unavailable,4.5,,
50681,SHARP,LC-40TH9X,Australia,"""Korea, Republic of""",101.97,4461.61,LCD,0.85,0.0,0.0,119.04,4.0,4.422,439.0,Approved,2015-05-16,,Single product class,Unavailable,1.0,,
50651,SHARP,LC-22TB9X,Australia,"""Korea, Republic of""",55.936,1407.78,LCD,0.75,0.0,0.0,28.86,6.0,6.61,110.0,Approved,2015-05-16,,Single product class,Unavailable,3.5,,
50682,SHARP,LC-46TJ9X,Australia,"""Korea, Republic of""",117.042,5854.8,LCD,1.03,0.0,0.0,142.13,4.5,4.691,525.0,Approved,2015-05-16,,Single product class,Unavailable,1.5,,
47952,SHARP,LC-46LE700X,Australia,Malaysia,117.488,5898.24,LCD (LED),0.18,0.5,17.2,89.5,6.0,6.787,331.0,Approved,2015-01-20,,Single product class,Unavailable,3.5,,
47951,SHARP,LC-52LE700X,Australia,Malaysia,132.175,7439.7024,LCD (LED),0.14,0.3,17.1,98.3,7.0,7.315,363.0,Approved,2015-01-20,,Single product class,Unavailable,4.0,,
45878,SHARP,LC-65RX1X,Australia,Malaysia,164.842,11726.0,LCD,0.3,0.5,38.3,347.8,3.0,3.485,1278.0,Approved,2014-10-09,,Single product class,Unavailable,1.0,,
46567,SHARP,LC-52D77X,Australia,Malaysia,132.262,7471.44,LCD,0.5,0.2167,18.8,206.03,3.5,3.994,771.0,Approved,2014-10-08,,Single product class,Unavailable,1.0,,
46481,SHARP,LC-42D77X,Australia,Malaysia,106.795,4882.5,LCD,0.26,0.5,23.3,154.6,3.5,3.591,570.0,Approved,2014-10-08,,Single product class,Unavailable,1.0,,
46472,SHARP,LC-32D33X,Australia,Malaysia,80.463,2768.95,LCD,0.6,0.5,28.1,90.04,3.5,3.826,337.0,Approved,2014-10-08,,Single product class,Unavailable,1.0,,
72009,SAMSUNG ELECTRONICS,UA55ES7100MXXY,"Australia,Fiji,New Zealand",Malaysia,138.798,8228.0,LCD (LED),0.2,0.0,0.0,84.0,8.0,8.46534141756,308.0,Approved,2018-05-06,,Single product class,Unavailable,5.0,,http://www.samsung.com.au
77928,KOGAN,KALED19XXXZB,"Australia,Fiji,New Zealand",China,47.013,944.1792,LCD,0.35,0.0,0.0,18.42,,,82.0,Approved,2019-03-11,,Single product class,Available,3.5,http://www.konka.com/cn/Index.aspx,
51819,SHARP,LC-32L400X,"Australia,New Zealand",Malaysia,80.011,2738.513,LCD,0.65,0.5,17.3,89.45,3.5,3.84,333.0,Approved,2015-07-29,,Single product class,Unavailable,1.0,,
51548,SHARP,LC-40LE820X,"Australia,New Zealand",Malaysia,101.607,4411.1736,LCD (LED),0.3,0.5,16.0,81.5,6.0,6.054,302.0,Approved,2015-06-27,,Single product class,Unavailable,3.0,,
51547,SHARP,LC-46LE820X,"Australia,New Zealand",Malaysia,116.799,5829.068,LCD (LED),0.3,0.5,16.0,86.3,6.0,6.892,320.0,Approved,2015-06-27,,Single product class,Unavailable,3.5,,
80664,LG,55LY750H-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",138.783,8230.1184,LCD (LED),0.19,0.0,0.0,62.33,7.0,7.03925766283,263.0,Approved,2019-05-13,,Single product class,Available,6.0,,
78301,LG,60LB5610-TC,"Australia,New Zealand","Viet Nam,""Korea, Republic of"",Indonesia",151.338,9786.98,LCD (LED),0.2,0.0,0.0,64.8,7.0,7.03925766283,261.0,Approved,2019-02-07,,Single product class,Available,6.0,,
74864,Changhong,3D42A4000i,Australia,China,106.659,4867.96,LCD (LED),0.35,0.0,0.0,79.98,8.0,8.43351748633,306.0,Approved,2018-09-06,,Single product class,Available,3.0,http://www.changhong.com.au/,http://www.changhong.com.au/
74260,Palsonic,TFTV700HL,"Australia,New Zealand",China,72.4,2239.21539072,LCD (LED),0.39,0.0,0.0,32.9,,,123.0,Approved,2018-09-04,,Single product class,Unavailable,4.5,,
77297,TCL,L23F3380,Australia,China,58.249,1447.8,LCD (LED),0.371,0.0,0.0,26.4,7.0,7.01172383842,108.0,Approved,2018-12-11,,Single product class,Available,3.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
63227,LG,47LM8600-TA,"Australia,New Zealand","""Korea, Republic of""",119.288,6080.1656,LCD (LED),0.25,0.0,0.0,75.78,7.0,7.06081016322,320.0,Approved,2017-02-07,,Single product class,Unavailable,4.0,,
52607,Magnavox,L22AO,"Australia,New Zealand",China,54.713,1278.36,LCD,0.93,0.0,0.0,50.7,3.5,3.877,190.0,Approved,2015-09-07,,Single product class,Unavailable,1.0,,http://www.mistral.com.hk
46949,RANK ARENA,RALD66COMBO,"Australia,New Zealand",China,66.087,1866.24,LCD,0.98,0.0,0.0,85.56,2.5,2.735,318.0,Approved,2016-05-16,,Single product class,Unavailable,1.0,,
46225,RANK ARENA,RALD81HDA,"Australia,New Zealand",China,80.131,2743.6644,LCD,1.1,0.167,1.1,95.02,3.0,3.435,365.0,Approved,2014-09-05,,Single product class,Unavailable,1.0,,
76577,KOGAN,KALED24DVDVA,"Australia,Fiji,New Zealand",China,60.969,1588.3546,LCD (LED),0.25,0.0,0.0,22.99,,,86.0,Approved,2018-11-13,,Single product class,Unavailable,5.0,http://www.kogan.com/,
74106,Sphere,185HDLEDA,"Australia,New Zealand",China,47.013,944.1792,LCD (LED),0.57,0.0,0.0,23.0,,,87.0,Approved,2018-08-15,,Single product class,Available,3.5,http://www.cmacgroup.hk/,http://www.coastrv.com.au/
78073,TCL,U50E5691FDS,Australia,China,125.725,6751.36,LCD (LED),0.376,0.0,0.0,84.6,7.0,7.01172383842,350.0,Approved,2019-01-10,,Single product class,Available,4.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
80179,Seiki,SE55KS001AU,Australia,China,138.783,8230.1184,LCD (LED),,,,108.16,,,397.0,Approved,2019-05-01,,Single product class,Unavailable,4.0,,http://www.seikidigital.com.au/
78322,Sphere,TS315LED,"Australia,New Zealand",China,80.039,2736.7112736,LCD (LED),0.6,,,53.7,,,200.0,Approved,2019-01-15,,Single product class,Available,3.0,http://www.cmacgroup.hk/,http://www.coastrv.com.au/
71850,TEAC,LEV3994FHD,Australia,China,97.974,4101.633936,LCD (LED),0.4,0.0,0.0,29.0,8.0,8.50981437031,108.0,Approved,2018-05-24,,Single product class,Unavailable,7.0,http://www.teac.com.au/,http://www.teac.com.au
71845,TEAC,LEV2494FHD,Australia,China,59.809,1528.497216,LCD (LED),0.5,0.0,0.0,15.7,8.0,8.23125541101,60.0,Approved,2018-05-24,,Single product class,Unavailable,6.0,http://www.teac.com.au/,http://www.teac.com.au
80200,SAMSUNG ELECTRONICS,UA32H4500AS,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.18,0.0,0.0,28.0,,,104.0,Approved,2019-04-14,,Single product class,Available,6.0,,http://www.samsung.com.au
74622,GVA,GVADLED39,"Australia,New Zealand",China,97.974,4101.633936,LCD (LED),0.31,0.0,0.0,55.07,,,203.0,Approved,2018-09-09,,Single product class,Available,4.5,,
74647,GVA,GVAPLEDC19,"Australia,New Zealand",China,47.013,944.1792,LCD (LED),0.241,0.0,0.0,19.24,,,72.0,Approved,2018-09-11,,Single product class,Available,4.0,,
74647,GVA,GVAPLED19,"Australia,New Zealand",China,47.013,944.1792,LCD (LED),0.241,0.0,0.0,19.24,,,72.0,Approved,2018-09-11,,Single product class,Available,4.0,,
76796,BAUHN,ATV-BA32DVW,"Australia,New Zealand",China,80.131,2743.6644,LCD (LED),0.398,0.0,0.0,39.03,,,145.0,Approved,2018-10-31,,Single product class,Available,4.5,,
76796,BAUHN,ATV-BA32DVB,"Australia,New Zealand",China,80.131,2743.6644,LCD (LED),0.398,0.0,0.0,39.03,,,145.0,Approved,2018-10-31,,Single product class,Available,4.5,,
74908,LG,29MA73D,"Australia,New Zealand","""Korea, Republic of"",Indonesia",73.021,1909.4064,LCD (LED),0.34,0.0,0.0,27.8,8.0,8.84079879672,105.0,Approved,2018-09-11,,Single product class,Available,4.5,,
62999,LG,42LS5700-TB,"Australia,New Zealand",Indonesia,106.729,4867.7366,LCD (LED),0.21,0.0,0.0,53.4,7.0,7.7563609964,225.0,Approved,2017-03-13,,Single product class,Unavailable,4.5,,
62998,LG,42LM7600-TA,"Australia,New Zealand",Indonesia,106.729,4867.7366,LCD (LED),0.22,0.0,0.0,55.92,7.0,7.37473308092,245.0,Approved,2017-03-13,,Single product class,Unavailable,4.0,,
72004,SAMSUNG ELECTRONICS,UA46ES7100MXXY,"Australia,Fiji,New Zealand",Malaysia,116.818,5833.14,LCD (LED),0.2,0.0,0.0,73.0,7.0,7.68919567254,268.0,Approved,2018-05-07,,Single product class,Unavailable,4.5,,http://www.samsung.com.au
75096,Blaupunkt,BP3220HDV,Australia,China,80.043,2737.0771,LCD (LED),,,,31.5,,,117.0,Approved,2018-09-10,,Single product class,Unavailable,5.5,,http://www.blaupunkt-australia.com.au/
75088,Blaupunkt,BP2220FHD,"Australia,New Zealand",China,54.683,1277.7646,LCD,,,,17.0,,,64.0,Approved,2018-09-10,,Single product class,Available,5.5,,http://www.blaupunkt-australia.com.au/
80385,Viano,LTV19DHD,"Australia,Fiji,New Zealand",China,47.013,944.1792,LCD,0.426,0.0,0.0,29.3,,,110.0,Approved,2019-04-28,,Single product class,Available,2.0,http://www.iviano.com/,http://www.iviano.com/
75193,TCL,L23F3300,Australia,China,58.249,1447.8,LCD (LED),0.206,0.0,0.0,18.7,7.0,7.01172383842,82.0,Approved,2018-09-11,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
80383,KOGAN,KALED32XXXZB,"Australia,New Zealand",China,80.039,2736.7112736,LCD,0.29,0.0,0.0,33.65,,,131.0,Approved,2019-04-22,,Single product class,Available,5.0,http://www.konka.com/cn/Index.aspx,
72333,TEAC,LEB3298FHD,Australia,China,80.131,2743.6644,LCD (LED),0.4,0.0,0.0,33.0,8.0,8.09666622579,123.0,Approved,2018-09-11,,Single product class,Unavailable,5.0,http://www.konka.com/,http://www.teac.com.au
79087,LG,27MT55D,"Australia,New Zealand","""Korea, Republic of"",Indonesia",68.599,2010.7377,LCD (LED),0.2,0.0,0.0,18.9,9.0,9.15020430816,73.0,Approved,2019-02-27,,Single product class,Available,6.0,,
73921,SHARP,LC-70LE650X,"Australia,Fiji,New Zealand",Malaysia,176.572,13321.584,LCD (LED),0.31,21.35,0.5,152.55,,,563.0,Approved,2018-08-07,,Single product class,Unavailable,4.5,,
79361,LG,55LB7500-TE,"Australia,New Zealand","Indonesia,""Korea, Republic of""",138.783,8230.1184,LCD (LED),0.19,0.0,0.0,57.54,7.0,7.03925766283,232.0,Approved,2019-03-14,,Single product class,Available,6.0,,
80666,LG,55UB950T-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",138.783,8230.1184,LCD (LED),0.24,0.0,0.0,95.0,9.0,9.33026788601,407.0,Approved,2019-05-13,,Single product class,Available,4.0,,
72432,TEAC,LEV29G75HD,Australia,China,72.4,2239.21539072,LCD (LED),0.4,0.0,0.0,26.7,8.0,8.26630477812,100.0,Approved,2018-07-17,,Single product class,Available,5.5,http://www.teac.com.au/,http://www.teac.com.au
80119,LG,60LB650V-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",151.338,9786.98,LCD (LED),0.13,0.0,0.0,65.28,7.0,7.03925766283,252.0,Approved,2019-04-21,,Single product class,Available,7.0,,
80665,LG,55EA880T-TC,"Australia,New Zealand","Indonesia,""Korea, Republic of""",138.452,8191.0796,OLED,0.22,0.0,0.0,82.78,9.0,9.33026788601,364.0,Approved,2019-05-13,,Single product class,Available,4.5,,
73904,SONIQ,E23Z13A-NZ,"Australia,New Zealand",China,58.413,1458.0624,LCD (LED),0.54,0.0,0.0,32.04,,,120.0,Approved,2018-09-12,,Single product class,Available,3.0,,http://www.soniqav.com
79362,LG,60LB6500-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",151.338,9786.98,LCD (LED),0.13,0.0,0.0,62.58,7.0,7.03925766283,252.0,Approved,2019-03-14,,Single product class,Available,7.0,,
79102,Loewe,Individual 55 52403x41,Australia,Germany,138.798,8228.0,LCD (LED),0.47,47.0,1.0,120.0,,,458.0,Approved,2019-03-17,,Single product class,Available,3.5,http://www.loewe.tv/aut,http://www.loewe.tv/aut
75861,Changhong,LED55C2000A,Australia,China,138.783,8230.1184,LCD (LED),0.42,0.0,0.0,109.0,8.0,8.43351748633,426.0,Approved,2018-10-03,,Single product class,Available,4.0,http://www.changhong.com.au/,http://www.changhong.com.au/
80667,LG,65UB950T-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",163.897,11477.9975,LCD (LED),0.13,0.0,0.0,105.4,9.0,9.33026788601,451.0,Approved,2019-05-13,,Single product class,Available,5.0,,
77323,HISENSE,HL55K21PZDL,"Australia,Fiji",China,138.783,8230.1184,LCD (LED),0.46,0.0,0.0,96.64,,,380.0,Approved,2018-11-25,,Single product class,Available,4.5,,http://www.hisense.com.au
74212,HISENSE,HLUD58XT880,Australia,China,146.068,9162.865152,LCD (LED),0.46,0.0,0.0,117.31,,,465.0,Approved,2018-10-10,,Single product class,Available,4.0,,http://www.hisense.com.au
75964,BAUHN,ATV-195LEDCW,"Australia,New Zealand",China,49.407,1025.3057,LCD,0.3,0.0,0.0,18.1,,,68.0,Approved,2018-10-11,,Single product class,Available,4.5,,
75964,BAUHN,ATV-195LEDCB,"Australia,New Zealand",China,49.407,1025.3057,LCD,0.3,0.0,0.0,18.1,,,68.0,Approved,2018-10-11,,Single product class,Available,4.5,,
72016,SAMSUNG ELECTRONICS,PS60F8500AM,"Australia,Fiji,New Zealand",Malaysia,153.333,10085.04,Plasma,0.4,0.0,0.0,254.0,4.5,4.98448101868,930.0,Approved,2018-05-06,,Single product class,Available,1.0,,http://www.samsung.com.au
78101,SAMSUNG ELECTRONICS,UA22H5000AW,"Australia,Fiji,New Zealand",Malaysia,54.626,1275.68,LCD (LED),0.22,0.0,0.0,22.3,,,83.0,Approved,2019-01-17,,Single product class,Available,4.5,,http://www.samsung.com.au
71993,SAMSUNG ELECTRONICS,PS60E531A6MXRD,"Fiji,New Zealand",Malaysia,153.333,10085.04,Plasma,0.18,0.0,0.0,185.0,5.5,5.78274582668,677.0,Approved,2018-05-07,,Single product class,Available,2.5,,http://www.samsung.com.au
71991,SAMSUNG ELECTRONICS,PS51E531A6MXXY,"Australia,Fiji,New Zealand",Malaysia,128.841,7065.0,Plasma,0.18,0.0,0.0,189.0,4.0,4.21872087105,691.0,Approved,2018-05-07,,Single product class,Available,1.0,,http://www.samsung.com.au
71991,SAMSUNG ELECTRONICS,PS51E531A6MXRD,"Australia,Fiji,New Zealand",Malaysia,128.841,7065.0,Plasma,0.18,0.0,0.0,189.0,4.0,4.21872087105,691.0,Approved,2018-05-07,,Single product class,Available,1.0,,http://www.samsung.com.au
71949,SAMSUNG ELECTRONICS,HG46AB890XW,"Australia,Fiji,New Zealand",Malaysia,116.818,5833.14,LCD (LED),0.2,0.0,0.0,67.13,6.0,6.95584016309,247.0,Approved,2018-05-02,,Single product class,Available,5.0,,http://www.samsung.com.au
80430,SAMSUNG ELECTRONICS,UA65HU8500W,"Australia,Fiji,New Zealand",Malaysia,163.829,11466.84,LCD (LED),0.5,0.0,0.0,130.0,,,478.0,Approved,2019-05-27,,Single product class,Available,4.5,,http://www.samsung.com.au
77027,Palsonic,TFTV4227FL,"Australia,Fiji,New Zealand",China,105.475,4753.7003,LCD (LED),0.31,0.0,0.0,48.55,,,185.0,Approved,2018-11-19,,Single product class,Available,5.5,,
60801,pangoo,LE-32S600F,Australia,China,80.076,2739.894336,LCD (LED),0.5,0.0,0.0,64.34,5.0,5.347,238.0,Approved,2016-11-28,,Single product class,Available,2.0,,
60801,pangoo,LE-32A31,Australia,China,80.076,2739.894336,LCD (LED),0.5,0.0,0.0,64.34,5.0,5.347,238.0,Approved,2016-11-28,,Single product class,Available,2.0,,
59000,pangoo,LE-24S600F,Australia,China,59.809,1528.497216,LCD (LED),0.45,0.0,0.0,35.55,6.0,6.009,133.0,Approved,2016-07-18,,Single product class,Available,3.0,,
